"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm","housing_logden"
907,693.274841308594,17.0335311889648,-0.46773362159729,-0.244819134473801,0.885126352310181,0,0.113796249032021,0,0.00107737630605698,0,0,0,0.100677728652954,0.0900965854525566
908,691.82373046875,16.2789306640625,-0.57953292131424,0.132733285427094,0.82520717382431,0,0.174254149198532,0,0.000538688153028488,0,0,0,0.0706817135214806,0.290311217308044
909,694.092529296875,16.8856735229492,-0.632630705833435,-0.253618508577347,0.849268555641174,0.00178241427056491,0.148949027061462,0,0,0,0,0,0.0261504184454679,0.290311217308044
910,748.71240234375,17.8849811553955,-0.491503179073334,-0.383755296468735,0.918137073516846,0,0.0818629190325737,0,0,0,0,0,0.0712113529443741,0.290311217308044
911,755.422485351562,18.0299949645996,0.188380256295204,0.453353732824326,0.842373073101044,0,0.157626941800117,0,0,0,0,0,0.0946468338370323,0.290311217308044
912,671.932983398438,21.243236541748,0.170643866062164,0.264084279537201,0.976358354091644,0,0.0236416198313236,0,0,0,0,0,0.0180044043809175,0.290311217308044
913,717.513854980469,24.6099758148193,-0.171180605888367,-0.428501129150391,0.994812309741974,0,0.00518770515918732,0,0,0,0,0,0.0131193688139319,0
914,809.559387207031,20.8154811859131,-0.620437860488892,-0.337801069021225,0.935295760631561,0.00188418128527701,0.0628200843930244,0,0,0,0,0,0.0802230685949326,0
999,734.836791992188,11.6745767593384,-0.203001856803894,-0.438090980052948,0.273605674505234,0,0.725047588348389,0,0,0,0,0.00134672038257122,0.0309174116700888,0.121743053197861
1000,756.882873535156,10.8875722885132,-0.0342191457748413,0.0804073438048363,0.422528058290482,0.00269344076514244,0.554308354854584,0.00377081683836877,0,0.00484819337725639,0,0.0118511393666267,0.0243716854602098,0.153306066989899
1280,488.812835693359,25.4347190856934,0.0570687763392925,0.0330157652497292,0.615158379077911,0.000808032229542732,0.384033560752869,0,0,0,0,0,0.0629947409033775,0.914352655410767
1281,444.770660400391,22.4068641662598,0.376492977142334,0.232950165867805,0.813535451889038,0,0.186464533209801,0,0,0,0,0,0.12284480035305,0.914352655410767
1282,379.790893554688,17.4633922576904,0.398359149694443,0.585200846195221,0.712465226650238,0,0.287534773349762,0,0,0,0,0,0.260229885578156,0.94076144695282
1283,296.183746337891,17.8714714050293,0.0126479342579842,0.435365706682205,0.691581726074219,0,0.295178949832916,0,0.0132393017411232,0,0,0,0.3760866522789,1.29727983474731
1284,274.242645263672,21.3087406158447,-0.423232197761536,-0.152729898691177,0.502704262733459,0,0.491908848285675,0,0.00538688153028488,0,0,0,0.294047683477402,1.56796967983246
1285,326.519104003906,18.7374496459961,-0.676345705986023,-0.304069936275482,0.324045836925507,0,0.675954163074493,0,0,0,0,0,0.177196815609932,1.57457184791565
1286,411.079315185547,18.6014232635498,-0.522118031978607,-0.615131139755249,0.778993904590607,0,0.221006125211716,0,0,0,0,0,0.108896538615227,1.57457184791565
1287,465.905181884766,15.6143817901611,-0.184713095426559,0.0937223136425018,0.829541742801666,0,0.170458242297173,0,0,0,0,0,0.0530689507722855,1.57457184791565
