"unit_id","county","hab_area_km2","unit_name","n_occ","effort_years","gistar_z","hotspot","q5_flag","n_total","n_obscured","obscured_frac","kde_mean","kde_max","bobc_detected"
49550,"San Mateo",0.393823985687275,"Pedro Point Headlands",1,5,-0.0903886807835692,"ns",NA,1,0,0,0.0000000000000000743744426177131,0.00000000000000133849289819603,1
49629,"Contra Costa",1.10138605533244,"Almond Ranch",0,1,-0.425882294944424,"ns",NA,0,0,NA,NA,NA,0
49630,"Contra Costa",0.351590685569654,"Painted Rock",0,1,-0.242786097395861,"ns",NA,0,0,NA,NA,NA,0
49760,"Santa Cruz",23.3887615803334,"Cotoni-Coast Dairies",5,13,0.582850066260994,"ns",NA,4,1,0.25,0.000000000000000000363801943315429,0.0000000000000000286795926081323,1
49792,"Alameda",2.63349712475067,"Mendoza Ranch",1,0,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,1
49809,"Contra Costa",1.21918106519691,"Mount Diablo State Park",2,8,1.34158549560343,"ns",NA,2,0,0,NA,NA,1
49822,"Napa",1.30225622574588,"American Canyon",0,1,-0.483145427748509,"ns",NA,0,0,NA,0.000000434597154708172,0.000000619007892055379,0
49886,"Contra Costa",21.6897724180357,"Webb Tract",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49887,"Contra Costa",11.4987876091242,"Holland Tract",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49907,"Solano",0.114125066914125,"Lake Dalwigk",0,1,-0.431623585835455,"cold",NA,0,0,NA,0.00000043021321971537,0.00000049249143785346,0
49911,"Solano",0.159190040102453,"Pond C Biofiltration and Habitat Restoration Project",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49918,"Contra Costa",0.195789035757503,"Anticoch Community Park",0,0,-0.330732689684683,"ns",NA,0,0,NA,NA,NA,NA
49968,"Solano",3.43965981346943,"Chipps Island",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49969,"Contra Costa",2.42441699659012,"Winter Island",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49970,"Solano",0.59714592079899,"Decker Island",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
49972,"Solano",1.54425681715326,"Arnold Slough",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49973,"Solano",1.12785166883354,"Wings Landing",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
49974,"Solano",13.6733415839762,"Lookout Slough",0,2,-0.135945758410281,"cold",NA,0,0,NA,NA,NA,0
50038,"Sonoma",0.156860148073744,"Los Guillicos Preserve",0,1,0.072830894918405,"ns",NA,0,0,NA,0.0000000964714104156883,0.000000123532231555146,0
50084,"Sonoma",2.92264654771084,"Harold Richardson Redwoods Reserve",0,1,-0.267556772111086,"ns",NA,0,0,NA,0.00000138800760396407,0.00000210240591513866,0
50089,"Napa",6.09719073021294,"Grinsell Ranch Preserve",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
50091,"Napa",1.92567347187847,"Spencer Reserve",0,0,-0.474772620198558,"ns",NA,0,0,NA,NA,NA,NA
50302,"Napa",2.09693440905982,"Napa Headwaters",0,0,-0.409291245173099,"cold",NA,0,0,NA,0.000000200286095264346,0.000000522225377608265,NA
50316,"Sonoma",0.708660643753198,"Sonoma Mountain Vernal Pool Preserve",0,4,0.228513883605961,"ns",NA,0,0,NA,0.000000433007613764858,0.000000559199349936534,0
50329,"Alameda",13.9352589066212,"Tesla Park",2,8,0.0867794105439474,"ns",NA,2,0,0,NA,NA,1
50331,"Solano",1.77615266780987,"Napa -- Sonoma Marshes Wildlife Area",0,2,-0.409291245173099,"cold",NA,0,0,NA,0.00000116759736101812,0.00000194966628441762,0
50407,"Santa Cruz",0.461970500879427,"Santa Cruz Long-Toed Salamander Ecological Reserve",0,1,-0.577323037917083,"cold",NA,0,0,NA,0.000000543134660802025,0.0000010504412557566,0
50408,"Santa Clara",0.409119611776915,"Guadalupe Reservoir",0,2,0.300976823640995,"ns",NA,0,0,NA,0.0000000797886698933326,0.000000157639561848555,0
50423,"Contra Costa",0.123314355586129,"Ditmer",0,0,-0.278733208785284,"ns",NA,0,0,NA,0.000000188666064104837,0.000000221568967617713,NA
50432,"Contra Costa",0.583872469269759,"Pacheco Marsh",0,3,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
50433,"Contra Costa",0.499986945944392,"Harvey Ranch",0,1,-0.0845132499026598,"ns",NA,0,0,NA,0.000000385892946042077,0.000000385892946042077,0
50471,"Santa Clara",7.52000510348013,"Lakeside Ranch",1,1,-0.0599876242220569,"ns",NA,1,0,0,0.0000000000000161301619169786,0.000000000000680637078816215,1
50479,"Alameda",0.915498115906916,"Five Canyons Open Space Regional Preserve",10,6,0.0683838638828753,"ns",NA,8,0,0,0.00000392593847209355,0.0000127051862364169,1
50483,"Contra Costa",2.87190892976395,"Tilden (Nature Area)",29,16,0.956297410433312,"ns",NA,29,0,0,0.0000000000902672311897668,0.00000000103405717322147,1
50486,"Alameda",2.52323233485693,"Lake Chabot Regional Park",1,10,-0.227422300301532,"ns",NA,1,0,0,0.000000812057692201051,0.0000020248216969776,1
50492,"Alameda",0.355660072465421,"Roberts Regional Recreation Area",0,2,-0.424221774394443,"ns",NA,0,0,NA,0.000000639951451830711,0.000000689767546191433,0
50493,"Contra Costa",0.132634553697072,"Roberts Regional Recreation Area",0,0,-0.404302724082969,"ns",NA,0,0,NA,0.000000596182530898659,0.000000626516396096122,NA
50500,"Alameda",0.228990689386616,"Martin Luther King Junior Regional Shoreline",0,15,-0.478019951338883,"cold",NA,0,0,NA,0.0000000521879286452531,0.000000099821278354284,0
50501,"Alameda",2.17089229694299,"Martin Luther King Junior Regional Shoreline",0,12,-0.492787622020552,"cold",NA,0,0,NA,0.0000000462492160124839,0.00000014085114230511,0
50505,"Alameda",0.171608050293641,"SF Bay Trail",0,1,-0.547435076252892,"cold",NA,0,0,NA,0.0000000270316000694493,0.000000284458650412489,0
50523,"Santa Clara",0.379568647391055,"Northern Coyote Valley Conservation Area",1,0,-0.0812848738526386,"ns",NA,1,0,0,0.0000000000522366004618302,0.000000000360950686006944,1
50529,"Alameda",0.231593153876866,"Bay Area Ridge Trail",0,0,-0.241737220432177,"ns",NA,0,0,NA,0.000000730531212411734,0.00000175119635059673,NA
50535,"Contra Costa",0.175381707044707,"Calaveras Ridge Trail",0,0,-0.373857626907596,"ns",NA,0,0,NA,0.000000346059465528015,0.000000452428736252841,NA
50543,"Alameda",2.03492638438772,"Coyote Hills Regional Park",0,14,-0.409291245173099,"cold",NA,0,0,NA,0.0000000107746283006804,0.000000047538136982439,0
50547,"Alameda",0.25971254333967,"Crown Memorial State Beach",0,13,-0.431623585835455,"cold",NA,0,0,NA,NA,NA,0
50549,"Alameda",0.150320300514579,"Dumbarton Quarry Campground on the Bay",0,3,-0.409291245173099,"cold",NA,0,0,NA,0.00000000219260831713086,0.00000000635634966883458,0
50562,"Alameda",0.135323304544085,"Mission Peak Regional Preserve",0,0,0.494266020597236,"ns",NA,0,0,NA,0.00000010112682957697,0.000000124813269053448,NA
50564,"Alameda",1.93024301491944,"Vargas Plateau Regional Park",0,1,-0.381178137760069,"ns",NA,0,0,NA,0.0000000119958016853161,0.0000000414792253877749,0
50571,"Contra Costa",2.9134914718856,"Vasco Caves Regional Preserve",0,1,-0.214406344712831,"ns",NA,0,0,NA,NA,NA,0
50573,"Alameda",7.15494337548781,"Brushy Peak Regional Preserve",3,12,-0.411787865433482,"ns",NA,3,0,0,NA,NA,1
50574,"Alameda",1.51660853054547,"Mission Peak Regional Preserve",1,4,0.442764180804569,"ns",NA,0,0,NA,0.00000033706857038851,0.000000432165649044691,1
50576,"Contra Costa",0.771173457232006,"Waterbird Regional Preserve",0,8,-0.457879256716469,"ns",NA,0,0,NA,NA,NA,0
50577,"Contra Costa",0.309315157039413,"Carquinez Strait Regional Shoreline",0,4,-0.577323037917083,"cold",NA,0,0,NA,NA,NA,0
50582,"Contra Costa",2.25135974348991,"Rancho Pinole Regional Preserve",1,6,-0.432616936403041,"ns",NA,1,0,0,0.0000000217421973758292,0.0000000807797135848887,1
50583,"Napa",4.45446630484874,"Pope Creek",0,2,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
50584,"Napa",9.35796200860888,"Walt Ranch",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
50598,"Marin",0.137437758304447,"Oakwood Open Space",0,0,-0.446567336755509,"ns",NA,0,0,NA,0.00000000015403958664173,0.00000000028148425257335,NA
50606,"Sonoma",2.07526912314338,"Monte Rio Redwoods Regional Park",0,3,0.0336289831456925,"ns",NA,0,0,NA,0.000000193726833686014,0.000000273158946129115,0
50776,"Sonoma",1.58871046811144,"Chanslor Ranch",1,4,0.0513457922784441,"ns",NA,0,0,NA,0.000000181012723032836,0.000000373983880308515,1
50779,"Alameda",1.4578431774241,"Alameda Creek Regional Trail",0,11,-0.411961110276036,"ns",NA,0,0,NA,0.000000110863560109919,0.00000026892587356997,0
50783,"Santa Clara",2.92749852926877,"Mount Madonna North",0,0,-0.42081347728328,"ns",NA,0,0,NA,0.00000000076550665806252,0.00000000897535290533824,NA
50784,"Santa Clara",4.55177442607947,"O'Connell Ranch Reserve",0,1,-0.285273581243837,"ns",NA,0,0,NA,0.000000000219855592065166,0.00000000345675088553321,0
